,CustomerID,City,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Churn Label,Churn Score,CLTV,Churn Reason,has_internet
3261,6695-FRVEC,Burbank,Male,No,Yes,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),60.4,No,73,5356,,Yes
3262,9894-QMIMJ,North Hollywood,Female,No,No,No,23,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),55.8,No,20,2499,,Yes
3263,8069-YQQAJ,Studio City,Male,No,No,No,14,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,31.1,No,55,3448,,Yes
3264,1636-NTNCO,Valley Village,Male,Yes,No,No,4,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,No,33,2104,,Yes
3265,3466-WAESX,Rancho Cucamonga,Male,No,No,Yes,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.1,No,71,5172,,Yes
3266,9281-PKKZE,Azusa,Female,No,Yes,No,46,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.95,No,47,4818,,Yes
3267,3638-VBZTA,Baldwin Park,Male,No,No,No,68,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.5,No,45,4280,,Yes
3268,7459-IMVYU,Chino Hills,Male,No,No,No,38,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,69.95,No,39,5858,,Yes
3269,8563-OYMQY,Covina,Male,No,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.95,No,23,5687,,Yes
3270,0754-EEBDC,Covina,Male,No,Yes,Yes,4,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.9,No,74,2347,,No
3271,5777-ZPQNC,Covina,Female,No,No,No,12,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,20.15,No,38,4628,,No
3272,1951-IEYXM,Rancho Cucamonga,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.6,No,73,4528,,Yes
3273,3318-NMQXL,El Monte,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.0,No,42,4345,,Yes
3274,1022-RKXDR,South El Monte,Female,No,No,No,41,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,24.85,No,42,3089,,No
3275,2361-FJWNO,Rancho Cucamonga,Male,No,No,No,40,No,No,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),36.0,No,38,5323,,Yes
3276,2272-UOINI,Rancho Cucamonga,Female,No,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.5,No,47,3601,,Yes
3277,8232-UTFOZ,Glendora,Male,No,No,No,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.95,No,59,4328,,No
3278,3750-YHRYO,Glendora,Male,No,Yes,No,7,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.65,No,27,2874,,No
3279,6637-KYRCV,La Puente,Female,No,Yes,Yes,5,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.5,No,27,5973,,Yes
3280,5668-MEISB,Hacienda Heights,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),106.1,No,34,5146,,Yes
3281,0129-QMPDR,La Puente,Male,No,Yes,No,44,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.5,No,59,3093,,No
3282,7188-CBBBA,Rowland Heights,Female,No,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,95.5,No,35,6153,,Yes
3283,5356-CSVSQ,La Verne,Female,No,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.6,No,24,5277,,Yes
3284,3221-CJMSG,Mira Loma,Male,No,No,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.1,No,23,2515,,Yes
3285,3219-JQRSL,Monterey Park,Female,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.1,No,39,4627,,Yes
3286,2801-NISEI,Mt Baldy,Male,No,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.95,No,55,3407,,Yes
3287,4623-ZKHLY,Ontario,Male,No,Yes,No,22,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.45,No,28,3727,,No
3288,6732-VAILE,Montclair,Male,No,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.95,No,60,6354,,Yes
3289,8201-AAXCB,Ontario,Male,No,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,60.35,No,75,3192,,Yes
3290,7696-CFTAT,Diamond Bar,Male,No,Yes,Yes,37,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.8,No,28,2745,,No
3291,1845-CSBRZ,Pomona,Female,Yes,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.35,No,49,2656,,Yes
3292,2123-VSCOT,Pomona,Female,No,Yes,No,59,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),72.1,No,52,6225,,Yes
3293,2018-QKYGT,San Gabriel,Male,No,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,No,27,4396,,Yes
3294,2792-VPPET,San Gabriel,Male,No,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.5,No,35,5296,,No
3295,7409-JURKQ,Temple City,Female,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),111.8,No,28,5713,,Yes
3296,3247-MHJKM,Upland,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.2,No,72,3586,,No
3297,1964-SVLEA,Upland,Male,No,No,No,20,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.7,No,80,2860,,No
3298,7297-DVYGA,West Covina,Female,No,No,No,51,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.85,No,65,5089,,No
3299,2239-CGBUZ,West Covina,Female,No,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.5,No,63,4207,,Yes
3300,0854-UYHZD,West Covina,Female,No,Yes,Yes,13,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.55,No,55,2816,,No
3301,7243-LCGGZ,Alhambra,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.9,No,72,3901,,No
3302,8267-KFGYD,Alhambra,Male,No,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21.05,No,32,3389,,No
3303,4890-VMUAV,Alpine,Male,No,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,71.5,No,36,5342,,Yes
3304,9261-WDCAF,Bonita,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,54.65,No,34,2168,,Yes
3305,3764-MNMOI,Boulevard,Male,No,No,No,46,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.2,No,54,2776,,No
3306,7442-YGZFK,Campo,Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,No,79,4796,,Yes
3307,8229-BUJHX,Chula Vista,Female,No,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.5,No,62,4941,,No
3308,7449-HVPIV,Chula Vista,Male,No,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.4,No,44,4603,,Yes
3309,5504-WSIUR,Chula Vista,Female,No,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.25,No,33,5327,,Yes
3310,8466-PZBLH,Descanso,Male,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),104.6,No,56,4743,,Yes
3311,8735-IJJEG,Guatay,Male,No,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.2,No,48,4253,,Yes
3312,0564-MUUQK,Imperial Beach,Female,No,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.5,No,73,3186,,Yes
3313,0701-RFGFI,La Mesa,Female,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,No,41,6136,,Yes
3314,0019-EFAEP,La Mesa,Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),101.3,No,53,5513,,Yes
3315,5619-PTMIK,Lemon Grove,Female,No,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,53.1,No,72,3358,,Yes
3316,3737-XBQDD,Mount Laguna,Male,No,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.85,No,23,2941,,Yes
3317,5882-CMAZQ,National City,Female,No,Yes,Yes,5,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.25,No,21,5100,,Yes
3318,5846-QFDFI,Pine Valley,Female,No,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),88.6,No,78,3648,,Yes
3319,4445-KWOKW,Potrero,Female,No,No,No,42,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),60.15,No,55,5988,,Yes
3320,3511-APPBJ,Spring Valley,Male,No,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.95,No,62,3515,,Yes
3321,7967-HYCDE,Spring Valley,Male,No,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.7,No,27,4946,,Yes
3322,2430-RRYUW,Tecate,Male,No,No,No,66,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,54.8,No,20,4621,,Yes
3323,3723-BFBGR,Borrego Springs,Male,Yes,No,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),54.8,No,25,4330,,Yes
3324,5447-WZAFP,Carlsbad,Female,No,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.3,No,71,5377,,Yes
3325,5110-CHOPY,Carlsbad,Female,No,No,No,60,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,53.6,No,39,4173,,Yes
3326,4425-OWHWB,El Cajon,Female,No,No,No,20,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),19.35,No,77,5811,,No
3327,7892-QVYKW,El Cajon,Female,No,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.6,No,25,3513,,Yes
3328,9675-ICXCT,El Cajon,Male,No,Yes,No,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,80.8,No,75,4689,,Yes
3329,4703-MQYKT,Escondido,Male,No,No,No,21,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.6,No,22,4562,,No
3330,5692-ICXLW,Escondido,Male,Yes,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.7,No,60,3493,,Yes
3331,0602-DDUML,Fallbrook,Female,No,No,No,57,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,69.75,No,38,4487,,Yes
3332,2208-MPXIO,Escondido,Female,No,Yes,Yes,45,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.0,No,71,5169,,No
3333,1960-UYCNN,Julian,Male,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.25,No,23,4810,,Yes
3334,3190-FZATL,Lakeside,Male,No,No,Yes,14,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.95,No,71,5770,,No
3335,7336-RLLRH,Oceanside,Male,No,Yes,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,80.85,No,51,4732,,Yes
3336,7710-JSYOA,Pala,Female,No,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),93.3,No,45,5205,,Yes
3337,9885-MFVSU,Poway,Female,No,Yes,No,35,No,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),46.35,No,46,4577,,Yes
3338,0607-MVMGC,Ranchita,Male,No,Yes,No,45,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.75,No,63,2595,,Yes
3339,3365-SAIGS,Rancho Santa Fe,Female,No,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,No,59,5564,,Yes
3340,8022-BECSI,Santa Ysabel,Male,No,No,No,22,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.6,No,37,2203,,No
3341,9993-LHIEB,Solana Beach,Male,No,Yes,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,67.85,No,59,4792,,Yes
3342,0266-CLZKZ,San Marcos,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.65,No,59,6383,,Yes
3343,7020-OZKXZ,Vista,Female,Yes,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.5,No,30,3021,,Yes
3344,3977-QCRSL,Warner Springs,Female,No,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.15,No,66,5020,,No
3345,0017-DINOC,Rancho Santa Fe,Male,No,No,No,54,No,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),45.2,No,54,5435,,Yes
3346,7639-OPLNG,San Diego,Male,No,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),79.25,No,27,5085,,Yes
3347,1492-QGCLU,San Diego,Male,No,Yes,Yes,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.7,No,36,5957,,Yes
3348,7328-OWMOM,San Diego,Female,No,No,No,31,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.1,No,30,3086,,No
3349,4418-LZMSV,San Diego,Male,No,Yes,Yes,13,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.8,No,47,4749,,Yes
3350,5155-AZQPB,San Diego,Female,No,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.9,No,74,5250,,Yes
3351,1087-GRUYI,San Diego,Male,No,Yes,No,38,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.4,No,65,3756,,No
3352,2546-KZAAT,San Diego,Male,No,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,75.4,No,59,5211,,Yes
3353,0181-RITDD,San Diego,Male,No,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.15,No,43,5298,,Yes
3354,5989-PGKJB,San Diego,Female,No,No,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.25,No,65,3511,,Yes
3355,8272-ONJLV,San Diego,Male,No,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,95.7,No,41,5527,,Yes
3356,1488-PBLJN,San Diego,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.85,No,33,4055,,Yes
3357,0308-GIQJT,San Diego,Male,Yes,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),105.75,No,54,4921,,Yes
3358,3778-FOAQW,San Diego,Female,No,Yes,No,24,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.15,No,39,3573,,No
3359,4452-ROHMO,San Diego,Female,No,No,No,15,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.6,No,38,2722,,No
3360,3090-LETTY,San Diego,Male,No,No,Yes,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),60.95,No,78,3172,,Yes
3361,5349-AZPEW,San Diego,Female,No,Yes,Yes,5,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,No,24,2071,,Yes
3362,9720-JJJOR,San Ysidro,Male,No,Yes,No,41,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.3,No,50,4565,,Yes
3363,8100-HZZLJ,Indio,Female,No,No,Yes,43,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.95,No,55,4205,,Yes
3364,8775-ERLNB,Indio,Male,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.3,No,47,2968,,Yes
3365,8309-IEYJD,Indian Wells,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.6,No,25,2576,,Yes
3366,7398-HPYZQ,Beaumont,Male,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.55,No,23,5007,,Yes
3367,3546-GHEAE,Blythe,Male,No,No,No,7,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.45,No,42,2600,,No
3368,7361-YPXFS,Brawley,Female,Yes,No,No,28,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.45,No,37,3820,,Yes
3369,6557-BZXLQ,Cabazon,Male,Yes,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,No,63,5610,,Yes
3370,2550-QHZGP,Calexico,Male,No,No,No,7,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.5,No,71,4271,,No
3371,7519-JTWQH,Calipatria,Female,No,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.5,No,33,4803,,Yes
3372,2538-OIMXF,Cathedral City,Female,No,No,Yes,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.7,No,55,3065,,Yes
3373,8543-MSDMF,Coachella,Male,No,No,No,3,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,77.4,No,24,5528,,Yes
3374,1170-SASML,Desert Hot Springs,Female,No,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.4,No,62,5976,,Yes
3375,4872-JCVCA,Desert Hot Springs,Female,No,Yes,No,71,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),47.6,No,22,4795,,Yes
3376,5346-BZCHP,Earp,Female,No,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.4,No,57,6408,,No
3377,2038-LLMLM,El Centro,Female,No,No,No,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.85,No,78,4304,,Yes
3378,1216-BGTSP,Imperial,Male,No,No,No,45,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.45,No,33,5093,,Yes
3379,4138-NAXED,Joshua Tree,Male,No,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.0,No,34,4121,,Yes
3380,0744-BIKKF,Mecca,Male,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.65,No,67,4621,,Yes
3381,7483-IQWIB,Morongo Valley,Male,No,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.95,No,42,3462,,Yes
3382,5248-KWLAR,Niland,Male,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.35,No,28,6483,,Yes
3383,7996-MHXLW,Ocotillo,Female,No,No,No,66,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.15,No,61,6141,,No
3384,7833-PKIHD,Palm Desert,Male,No,Yes,No,51,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),76.4,No,52,6385,,Yes
3385,7061-OVMIM,Palm Springs,Female,No,Yes,No,30,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.55,No,50,5203,,No
3386,5153-RTHKF,Palm Springs,Female,No,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.35,No,78,3818,,Yes
3387,1852-QSWCD,Palo Verde,Male,No,Yes,Yes,64,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,24.8,No,55,6281,,No
3388,4832-VRBMR,Parker Dam,Male,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.15,No,51,6441,,Yes
3389,9079-LWTFD,Pioneertown,Male,No,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,100.75,No,27,2508,,Yes
3390,3392-EHMNK,Thermal,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),94.1,No,58,4803,,Yes
3391,5986-WWXDV,Salton City,Male,No,No,No,39,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.35,No,68,2607,,No
3392,3061-BCKYI,Thousand Palms,Male,No,No,No,14,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.9,No,34,3854,,No
3393,7901-TBKJX,Twentynine Palms,Male,Yes,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,No,65,5514,,Yes
3394,7228-PAQPD,Vidal,Female,No,No,No,14,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),59.1,No,58,5718,,Yes
3395,7746-QYVCO,White Water,Male,No,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,55.85,No,55,2464,,Yes
3396,5804-HYIEZ,Winterhaven,Male,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.05,No,30,4583,,Yes
3397,9919-FZDED,Yucca Valley,Male,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,No,63,4671,,Yes
3398,5934-TSSAU,Landers,Female,No,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,No,49,5903,,Yes
3399,3486-KHMLI,Adelanto,Male,No,No,Yes,21,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.7,No,54,5403,,No
3400,6784-XYJAE,Fort Irwin,Female,No,No,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.8,No,25,4770,,Yes
3401,3933-DQPWX,Barstow,Female,No,No,No,50,No,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),39.7,No,49,5174,,Yes
3402,6661-EIPZC,Grand Terrace,Female,No,Yes,Yes,48,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.5,No,36,3194,,Yes
3403,8957-THMOA,Big Bear City,Female,No,No,Yes,50,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.15,No,27,4263,,No
3404,2251-PYLPB,Big Bear Lake,Male,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.55,No,55,4766,,Yes
3405,5555-RNPGT,Bloomington,Male,No,No,Yes,10,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24.8,No,36,5212,,No
3406,1057-FOGLZ,Calimesa,Female,No,No,No,18,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.65,No,20,4333,,No
3407,8087-LGYHQ,Crestline,Male,No,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.05,No,42,3475,,Yes
3408,4137-BTIKL,Daggett,Male,No,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.75,No,60,4766,,Yes
3409,2190-BCXEC,Death Valley,Female,No,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.85,No,45,5257,,Yes
3410,6227-FBDXH,Essex,Male,No,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.5,No,56,4237,,Yes
3411,2911-WDXMV,Fontana,Male,No,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,No,37,5334,,Yes
3412,7206-PQBBZ,Fontana,Male,Yes,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,No,29,2848,,Yes
3413,4547-FZJWE,Forest Falls,Male,No,Yes,No,55,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),59.45,No,77,5712,,Yes
